participant_id,rater_effect,n_trials,empirical_remove_rate
P_1781989333334_1y6kuwmt1,-0.9266568259113742,13,0.0
P_1781989341309_1yfsz7iry,0.023635595227278428,13,0.3076923076923077
P_1781989350064_a5snanwrc,-0.07893464116381244,14,0.2857142857142857
P_1781989350993_4gv96bf5q,-0.31233186898302223,15,0.2
P_1781989352494_8vsxywhem,1.1257404884557913,15,0.6666666666666666
P_1781989356279_6w8pgc5r9,0.16689655057203795,14,0.35714285714285715
P_1781989377924_is0muqpsu,0.5606312294618215,13,0.46153846153846156
P_1781989378073_4b6nn7ohx,0.2072096037963705,14,0.35714285714285715
P_1781989389423_65js3cscm,-0.4861238105761235,14,0.14285714285714285
P_1781989392980_10ked3oq5,0.23752097386963206,16,0.375
P_1781989395009_ucljwzmsb,0.12646414359262165,12,0.3333333333333333
P_1781989396112_tv9vjp78q,-0.259577059288271,14,0.21428571428571427
P_1781989406401_llwm8clqe,-0.6780616475552802,14,0.07142857142857142
P_1781989407784_yq6wig3ak,-0.11656325893116715,13,0.23076923076923078
P_1781989417078_e9ondjm3l,-1.0081187528058306,15,0.0
P_1781989421219_duigsvx30,-0.9216493135537144,13,0.0
P_1781989422142_k6wxyx0v7,-1.035853446002982,17,0.0
P_1781989424229_f4dq4x9t6,0.1416097924722362,14,0.35714285714285715
P_1781989427236_by2fpjkc0,-0.49888637396607527,15,0.13333333333333333
P_1781989428812_yvvp6sbrb,0.888592654237345,16,0.5625
P_1781989436537_0clflu9sj,1.3444137604037016,14,0.7142857142857143
P_1781989439078_5k8q3s5yp,0.8229487571188198,16,0.5625
P_1781989445834_p89z8b0ss,0.2476264646011131,16,0.375
P_1781989446896_5zwal0ky3,0.003517729773163114,11,0.2727272727272727
P_1781989447042_eg45k52j7,0.8835435546337835,12,0.5833333333333334
P_1781989447614_p0bihlz1l,0.48993377875999433,13,0.46153846153846156
P_1781989449624_sqyi4xshb,-0.24961661953887615,14,0.21428571428571427
P_1781989450887_940thxvy7,-0.14378697312968158,16,0.25
P_1781989453148_a0gddfpe4,-0.1518926390937433,13,0.23076923076923078
P_1781989455675_6e6kk9v70,-0.5388789250258686,15,0.13333333333333333
P_1781989462320_dhdghsiqw,0.12142176241692881,12,0.3333333333333333
P_1781989466277_0iapuslza,0.21046887280205784,17,0.35294117647058826
P_1781989470115_hixv90e8p,1.1341496688353674,16,0.625
P_1781989470303_bvt4b3mu7,0.4848662572603587,13,0.46153846153846156
P_1781989483041_7e3ids78n,1.720544455729264,14,0.8571428571428571
P_1781989490239_bfsf4ukmd,-0.9932022494137974,15,0.0
P_1781989492412_710ah64zh,-0.023553871692571504,14,0.2857142857142857
P_1781989495874_yvz9fxf4v,0.8314934666723915,17,0.5294117647058824
P_1781989497359_bpr3vc0bq,0.750654280903115,15,0.5333333333333333
P_1781989501820_mjdzckunn,0.12458801062773989,15,0.3333333333333333
P_1781989503018_hfgpv095t,-0.47337793423940255,13,0.15384615384615385
P_1781989503836_wwqppw9iq,0.1667828994681596,14,0.35714285714285715
P_1781989505651_trk8vktic,0.39741108649096246,16,0.4375
P_1781989514741_wr59094oi,-0.1667654840558529,15,0.26666666666666666
P_1781989516764_qyrpfo6rt,-0.01863113708866182,14,0.2857142857142857
P_1781989521851_3qhzuvbra,0.27961225369965526,15,0.4
P_1781989522457_qik47qjy9,0.6329061717702832,14,0.5
P_1781989523856_co7ratlta,-0.6098442253884028,13,0.07692307692307693
P_1781989535132_rl9axyacb,-0.7326984446370696,10,0.0
P_1781989537252_074dl65d2,0.4848651440117038,11,0.45454545454545453
P_1781989551270_syklrcguc,-0.873582618997624,12,0.0
P_1781989553065_oj74a8qsc,-0.7378114576028098,10,0.0
P_1781989553340_2ajhe2v9o,0.3468493160778842,12,0.4166666666666667
P_1781989556623_1d7xdyn1n,0.23740520748946237,14,0.35714285714285715
P_1781989557421_rop867cve,-0.3858436017900039,12,0.16666666666666666
P_1781989557674_dnxw5900l,0.34527955596357673,15,0.4
P_1781989559215_7ti9l2nsg,0.2153116150001826,17,0.35294117647058826
P_1781989561646_rq4xdiufp,0.47480098400353565,13,0.46153846153846156
P_1781989562276_e1q00w1st,-0.3403707585934812,12,0.16666666666666666
P_1781989564681_23bgl2hrb,-0.589684321304078,13,0.07692307692307693
P_1781989577858_37vf0od2h,-0.39565222111619713,12,0.16666666666666666
P_1781989578438_t0hr1x2p6,0.6177733826895787,16,0.5
P_1781989589508_ikdgcexv2,-0.9799170476419569,14,0.0
P_1781989590042_vfjlc3qge,-0.2797300046896911,14,0.21428571428571427
P_1781989591455_02la6w1k2,-0.2496289257758112,14,0.21428571428571427
P_1781989592313_x0mq90kz5,-0.8668575080756021,13,0.0
P_1781989594007_52nla9jgh,-0.2576137608909912,11,0.18181818181818182
P_1781989596193_zyci1xt89,-0.22164385575025125,17,0.23529411764705882
P_1781989596448_06z52pey3,0.2526576421291777,16,0.375
P_1781989608647_ssgwods0r,0.24430925544481735,11,0.36363636363636365
P_1781989609635_2l75tdn1k,-0.3551921912865156,16,0.1875
P_1781989610053_1dxh8z8rl,1.6375875239545574,15,0.8
P_1781989611673_7s7434f34,0.21711242879744053,12,0.3333333333333333
P_1781989612086_j850d1j3m,0.3267571526484713,12,0.4166666666666667
P_1781989626096_nkdpq0ciq,0.013622479078508332,11,0.2727272727272727
P_1781989627080_et4fmrggi,0.7253992886907981,13,0.5384615384615384
P_1781989628241_k13h1m2jp,-0.1790048182377073,16,0.25
P_1781989639159_nb4h1dbfq,-0.744352986612599,16,0.0625
P_1781989640519_he3ti7k87,1.108943731422353,16,0.625
P_1781989646844_sgnccmo8i,0.40753942236063634,14,0.42857142857142855
P_1781989647713_6q52gjj9q,0.7456007139952765,15,0.5333333333333333
P_1781989650827_0gbyi19k5,-0.055643203865019975,17,0.29411764705882354
P_1781989662147_fmdbua4mw,0.9760360791751569,13,0.6153846153846154
P_1781989662475_6mdowkfy3,-0.3474835506201409,15,0.2
P_1781989669530_6hxeec3fg,-0.47399058847936615,11,0.09090909090909091
P_1781989669951_6vqwkapao,-0.47355018536026383,13,0.15384615384615385
P_1781989673415_un5qhvo3a,-0.25673189408902997,17,0.23529411764705882
P_1781989676021_w5l6vzjbw,0.269487850177138,13,0.38461538461538464
P_1781989686872_0ykdav4ry,-0.31487408881308676,14,0.21428571428571427
P_1781989691206_vegzxpgc8,0.12641017666042065,12,0.3333333333333333
P_1781989691627_w0v6dt7jo,-0.9998702073105311,14,0.0
P_1781989692250_9byxxamrp,-0.038792841062580075,14,0.2857142857142857
P_1781989694076_bahe7g36m,0.6951013333103807,13,0.5384615384615384
P_1781989697920_s3tusn12a,-0.8236428570547792,12,0.0
P_1781989712420_7a8sao40g,0.7051900457272946,11,0.5454545454545454
P_1781989712771_dxv00wj4v,-0.34253779833961284,15,0.2
P_1781989719419_ci3zqp5bp,0.12146916673028679,14,0.35714285714285715
P_1781989720761_r7etakzuh,0.24429698454692295,15,0.4
P_1781989727124_sanv6nt21,0.0893160826535011,13,0.3076923076923077
P_1781989737135_zbq3etf09,0.8229855592289614,14,0.5714285714285714
P_1781989738298_11zoa4j2g,-0.7408000589004174,15,0.06666666666666667
P_1781989742794_iaqttmpsy,-0.0034442897843456333,14,0.2857142857142857
P_1781989743924_zhj8o0w4b,0.1868677552511449,14,0.35714285714285715
P_1781989745614_kz4v3lae4,-0.6001496364581528,17,0.11764705882352941
P_1781989745836_sta48ztdt,0.011680123711464097,14,0.2857142857142857
P_1781989746686_ul3en4ult,-0.3757453108151827,12,0.16666666666666666
P_1781989749001_jtrz55v59,0.489929313677633,13,0.46153846153846156
P_1781989749543_xhdld3gq6,-0.16176613626419678,13,0.23076923076923078
P_1781989750197_5i7vyoayc,-0.9464724288265797,17,0.0
P_1781989754149_9ymtda5l2,-1.0579628324240562,15,0.0
P_1781989761666_3jcs4jt7m,-0.10627947386489867,15,0.26666666666666666
P_1781989765556_ikbyg8qip,-0.12875613690996746,16,0.25
P_1781989766056_lnuhyu31r,-0.24962135452751189,14,0.21428571428571427
P_1781989769634_tyb3kt362,-0.5312136719141952,14,0.14285714285714285
P_1781989776158_mzps43mvo,-0.03586289689018207,15,0.26666666666666666
P_1781989779089_lwkqcbxgf,-0.2644296088564796,18,0.2222222222222222
P_1781989784221_6e9m8dbcf,1.341311657151042,15,0.7333333333333333
P_1781989786954_z0n8z2t2p,0.1315940554718149,12,0.3333333333333333
P_1781989805978_1dyunq4jd,0.8481970508435548,14,0.5714285714285714
P_1781989808722_7rirw6dgg,0.45798635453695247,16,0.4375
P_1781989812952_y7ct2zmw6,-0.9782361023600629,15,0.0
P_1781989825945_tw4raep5y,-0.5767442044988457,12,0.08333333333333333
P_1781989842652_wcvzm1w3g,-0.33280156458940424,15,0.2
P_1781989843993_aairflx72,-0.6547005080866658,13,0.07692307692307693
P_1781989847052_dy82unxg7,-0.27474540143615134,14,0.21428571428571427
P_1781989848456_noxlkrj6l,-0.03890215005082576,14,0.2857142857142857
P_1781989865091_j768nv8pg,-1.0131604859737835,15,0.0
P_1781989865580_f93t3k5p8,-0.031681194211027885,13,0.3076923076923077
P_1781989868898_zrl9pxdqp,-0.6097639259602242,13,0.07692307692307693
P_1781989871771_aggy9scxl,-0.6571644565450329,12,0.08333333333333333
P_1781989874736_hjrdardpn,-0.08102937538497912,17,0.29411764705882354
P_1781989878424_7s66wtsw2,-0.8219499750454139,13,0.0
P_1781989878535_ht08rs4fl,0.8380742940485452,12,0.5833333333333334
P_1781989886820_i946o546c,0.8516636470033321,13,0.5384615384615384
P_1781989890311_2j0e38ne4,-0.9450382646219516,14,0.0
P_1781989904077_1gt66l86v,-0.5088713363710712,15,0.13333333333333333
P_1781989905801_p96b4bw17,-0.2625387737689039,13,0.23076923076923078
P_1781989907167_f54ogwuwt,-0.47851908869725845,13,0.15384615384615385
P_1781989908622_e3ytxwu3c,-0.5472506539074734,8,0.0
P_1781989912663_2c3516g04,-0.23462777352734498,14,0.21428571428571427
P_1781989915131_i6q8wi4rk,0.3250184654897198,15,0.4
P_1781989919276_irascg3hn,0.0035137556079204435,11,0.2727272727272727
P_1781989920464_yg2v1yg5x,-0.745619891855792,11,0.0
P_1781989921013_gwt6ifyxe,0.14485616973695292,15,0.3333333333333333
P_1781989925487_5zveuy4zp,0.7355008387465071,11,0.5454545454545454
P_1781989925527_c2saza9qf,-0.6218489363901748,16,0.125
P_1781989926635_cz0yvmmvx,-0.010413875094278602,17,0.29411764705882354
P_1781989927292_etihh73n6,0.2474849030989837,18,0.3888888888888889
P_1781989935496_d7qaq39uj,0.32169577326352583,14,0.42857142857142855
P_1781989941252_75d8z0eh2,-0.13685906065229136,13,0.23076923076923078
P_1781989941715_fsyqlxuzu,-0.5819716319621452,16,0.125
P_1781989945736_mycu9fkkm,-0.35051447526653057,12,0.16666666666666666
P_1781989947438_8by70sq6h,-0.6272181274363137,12,0.08333333333333333
P_1781989950866_m9u1txcwq,0.07421057884050303,15,0.3333333333333333
P_1781989959032_ebkiw7trc,-0.6399593890927483,9,0.0
P_1781989967424_bklx7hi5l,-0.013492959381765757,14,0.2857142857142857
P_1781989976287_ulf0q2030,-0.2372615134220215,13,0.23076923076923078
P_1781989977821_0rsx0own5,-0.7477308386696341,14,0.07142857142857142
P_1781989978986_rz6go91y6,-0.3098699053968641,14,0.21428571428571427
P_1781989980080_muxrlsqd6,-0.8137091800678465,12,0.0
P_1781989981340_t7r4orf92,0.004693337311410306,17,0.29411764705882354
P_1781989984011_ptywa3iil,0.2593885135863619,15,0.4
P_1781989989313_rfgb0l04f,-0.21941663415627044,14,0.21428571428571427
P_1781989992306_p4fcigepn,-0.45823366092718454,17,0.17647058823529413
P_1781989993708_dd22p9dk3,-0.6219711133314879,12,0.08333333333333333
P_1781989996572_7h75cibx0,0.10116923272299061,10,0.3
P_1781990006862_8l4xt3nae,-0.11130877907157755,15,0.26666666666666666
P_1781990009614_un1op5sm2,-0.15905141068577622,16,0.25
P_1781990013960_vdmzoo4kl,0.17689616863164276,14,0.35714285714285715
P_1781990023660_rymtd034s,-0.05595063785712184,15,0.26666666666666666
P_1781990028681_m0q20nwzz,0.05716265942049081,16,0.3125
P_1781990035908_j4ddlbeq6,-0.4759012459093134,14,0.14285714285714285
P_1781990038963_7dkgrccac,-0.4232146259659185,13,0.15384615384615385
P_1781990043484_b2hh2jisv,0.26955476358082214,15,0.4
P_1781990054920_mye8qaaix,0.5050900040373114,11,0.45454545454545453
P_1781990072141_5gpy8u6ta,-0.6949101779006114,13,0.07692307692307693
P_1781990079152_w0tiak4ga,-0.5360174793457372,14,0.14285714285714285
P_1781990080204_pbadaqhye,1.2437845139634938,14,0.7142857142857143
P_1781990083924_zp696ut9t,-0.19642648464971446,17,0.23529411764705882
P_1781990096105_xh2wwm5b9,-0.07916899810064026,12,0.25
P_1781990101425_sprqw69nl,0.44953315045155046,11,0.45454545454545453
P_1781990106796_brj3aure1,0.8734676539537124,14,0.5714285714285714
P_1781990115367_r5jj4xz9l,0.4024897621839121,12,0.4166666666666667
P_1781990117839_owo37cxah,-0.4433108810973402,13,0.15384615384615385
P_1781990124824_ok0n50xj9,-0.9437629798016453,15,0.0
P_1781990126305_ccy2to7kf,0.7960928385822141,13,0.5384615384615384
P_1781990128576_63ko4vhec,-0.18711338201954408,13,0.23076923076923078
P_1781990144971_10egdcoxu,1.4926571135176188,13,0.7692307692307693
P_1781990153863_8wvmf83o5,-0.47857026235149236,13,0.15384615384615385
P_1781990172581_qgekxds7c,-0.8868675934735492,13,0.0
P_1781990178004_lgabnt0ma,-0.2651200488287193,12,0.16666666666666666
P_1781990178221_sxx0fde5z,-0.006561116686838564,13,0.3076923076923077
P_1781990179380_cil20ohvz,1.0736484233805617,12,0.6666666666666666
P_1781990180664_az85a8ddc,-0.8938967136554611,15,0.0
P_1781990188255_uz2dl87v2,0.062172336696679764,16,0.3125
P_1781990192522_90nmxjroa,0.6127421249314745,16,0.5
P_1781990193448_zihnbe8xr,0.5050989344490687,15,0.4666666666666667
P_1781990197422_y6q51kmje,-0.987045178090383,16,0.0
P_1781990201419_gylndqvuv,0.7809366172493306,15,0.5333333333333333
P_1781990206407_nbmbh0alb,1.9719438948236907,14,0.9285714285714286
P_1781990207825_ksogagl8u,-0.0033780721780450884,16,0.3125
P_1781990210243_4gx3m4pff,-0.9102925426230078,14,0.0
P_1781990219257_etr5zoq7l,0.0892120455844635,13,0.3076923076923077
P_1781990237778_fqekgbnrj,0.3822448177947061,14,0.42857142857142855
P_1781990238366_6htcgrzqt,-0.11641409237254075,15,0.26666666666666666
P_1781990243711_8in0aspgd,0.5404141866020996,13,0.46153846153846156
P_1781990249458_19z0njf31,0.7203585633696619,13,0.5384615384615384
P_1781990251578_v49rgsnoa,-0.7210699200418439,15,0.06666666666666667
P_1781990264595_c9l33dh3b,-0.29483946662060945,14,0.21428571428571427
P_1781990267209_yvrz1je99,0.3772543023970971,16,0.4375
P_1781990269234_ax7tmnv3a,0.6950996622043154,13,0.5384615384615384
P_1781990270937_4m1l1afja,0.07406820275445547,13,0.3076923076923077
P_1781990276298_nc8voadbc,-0.9820483503248324,16,0.0
P_1781990288245_i5x405pth,0.4832759371426715,16,0.4375
P_1781990295533_fxmfyv4p0,0.7926881621997904,14,0.5714285714285714
P_1781990302769_jovfk7w1r,0.8633343072285358,12,0.5833333333333334
P_1781990309121_raqqetaqc,-0.8357736135328776,15,0.06666666666666667
P_1781990309251_ck3tm6m4i,1.088747884448891,12,0.6666666666666666
P_1781990338220_0elpbh5b9,0.3199705576682408,13,0.38461538461538464
P_1781990353467_a4hmebrif,-0.10444153354346075,12,0.25
P_1781990365971_9fqt70ltu,1.5298178262702362,14,0.7857142857142857
P_1781990367374_s321vhvsz,-0.18893200991304626,16,0.25
P_1781990387093_qo67h3xb0,0.45795297810795027,16,0.4375
P_1781990392758_q3wo41fhb,-0.023646228581149065,14,0.2857142857142857
P_1781990393496_eqjfhbr98,0.6278771656573676,16,0.5
P_1781990409471_rmoo0lo6r,0.28467250873679933,13,0.38461538461538464
P_1781990413459_r7bhx0jcz,1.196492457838445,13,0.6923076923076923
P_1781990418988_65l2urz7b,0.8481953701193875,14,0.5714285714285714
P_1781990422198_3byo1r01d,0.20893318371129355,11,0.36363636363636365
P_1781990422249_uh18m0ys9,0.23750815763904148,16,0.375
P_1781990437998_yqzhxnltx,-0.7127929365235538,14,0.07142857142857142
P_1781990450738_g736h31cz,-0.6572760907570793,12,0.08333333333333333
P_1781990473826_5huyihp2w,-0.9716767406482231,13,0.0
P_1781990486918_j3ho89tw8,2.0020465218593535,14,0.9285714285714286
P_1781990488678_azrfg5v5d,0.4259548435696502,17,0.4117647058823529
P_1781990501129_hjvg9faoi,-0.4101628217172131,16,0.1875
P_1781990520028_cfpmw5mnh,1.0887345273903943,12,0.6666666666666666
P_1781990526467_bbfbnjasp,-0.7195548962703707,16,0.0625
P_1781990526577_k0kdnielo,-0.04566582328851887,17,0.29411764705882354
P_1781990527946_ve41u1cbi,0.7506699090643658,15,0.5333333333333333
P_1781990531128_wzloms9e3,1.25699927384302,13,0.6923076923076923
P_1781990535563_wet2vfay7,0.21906373375553556,9,0.3333333333333333
P_1781990544134_w6syp8lde,-0.53620453755032,14,0.14285714285714285
P_1781990550130_g7vcubsvk,-1.0268249115969121,16,0.0
P_1781990554857_wjm3yrjc2,-0.8287148209213276,12,0.0
P_1781990571080_g0ugon75w,0.09428783220037751,13,0.3076923076923077
P_1781990571746_z6h5s8ktv,-0.39299103174453065,13,0.15384615384615385
P_1781990577156_785s5vent,1.028206085904427,14,0.6428571428571429
P_1781990578520_e7cfo2ga7,-0.8740996721762176,16,0.0625
P_1781990612239_d4ot414n5,0.11123328522212861,12,0.3333333333333333
P_1781990615937_ppr2ilelz,1.5430372094258722,11,0.8181818181818182
P_1781990629228_4f9nd0cjn,0.25270336060234316,16,0.375
P_1781990633346_fgb8yy4id,-0.9634170946717749,15,0.0
P_1781990634195_vp8udnzbp,0.31499275305395497,15,0.4
P_1781990635284_quff7d9qv,-0.4410196512621559,14,0.14285714285714285
P_1781990647993_19c6243py,-0.36800537070181105,13,0.15384615384615385
P_1781990651214_dirr7g8sh,0.690047769362545,13,0.5384615384615384
P_1781990653584_yh7o0dmby,-0.04867633913868885,14,0.2857142857142857
P_1781990674480_122h7y71d,-0.5818313587520697,12,0.08333333333333333
P_1781990677701_rth3zpiw6,1.8586877352076234,15,0.8666666666666667
P_1781990684014_c35ee2zk3,-0.40081625161773393,12,0.16666666666666666
P_1781990684331_8jiit7kc7,0.8734576201584374,14,0.5714285714285714
P_1781990699957_nwi58ay1b,1.0987769422767597,14,0.6428571428571429
P_1781990706755_r465ke6ou,-0.7059431473366368,15,0.06666666666666667
P_1781990710663_1hc1ygyjg,-0.2971440770669259,15,0.2
P_1781990718594_8oymxzsqh,-0.18700373563108896,13,0.23076923076923078
P_1781990718703_ex83gn3is,0.287786385065325,14,0.35714285714285715
P_1781990728073_e32wfsrpy,0.08421077865126608,13,0.3076923076923077
P_1781990736192_6kxl67nez,-0.2575691887468713,11,0.18181818181818182
P_1781990761153_ufw2938au,-0.9899158285391753,14,0.0
P_1781990762906_4tp6kst2x,1.1611521604311101,13,0.6923076923076923
P_1781990774318_s8g7avb5p,0.15847340798659287,9,0.3333333333333333
P_1781990780591_fpl77lmnk,-0.6248176886417337,13,0.07692307692307693
P_1781990785367_r7tczlf7m,1.8114420456944882,12,0.9166666666666666
P_1781990798159_oem8hourl,-0.14155627224475542,15,0.26666666666666666
P_1781990798285_f0cr8mj8b,-0.5060270595531383,14,0.14285714285714285
P_1781990798382_ltmmycrlb,-0.5443034114288331,15,0.13333333333333333
P_1781990821923_kofwlwtbw,0.6177733836774839,12,0.5
P_1781990844218_n2527vzk6,-0.8236412479850975,12,0.0
P_1781990860386_nlovwsl6s,-0.519022147468322,11,0.09090909090909091
P_1781990861317_fp7c08k3q,0.23928134952042013,13,0.38461538461538464
P_1781990870220_3fwv1sr10,0.3350760429942349,13,0.38461538461538464
P_1781990872783_79xwdd3yz,-0.8190381311161311,16,0.0625
P_1781990876336_run0a0lzx,-0.16135485345459033,17,0.23529411764705882
P_1781990894074_ka2s3cvso,1.4170156078958822,13,0.7692307692307693
P_1781990908220_mo3mvjpth,-0.9238722957241455,15,0.0
P_1781990908883_q49ffdlg2,-0.6720399811744905,12,0.08333333333333333
P_1781990928026_7g73hj2gl,0.8936333817803969,14,0.5714285714285714
P_1781990942642_p9gaui6ym,1.262150913170705,9,0.7777777777777778
P_1781990975260_b7qmmmfi0,-0.42314258189252707,13,0.15384615384615385
P_1781990984684_lnmijuy06,0.7203820030201146,11,0.5454545454545454
P_1781991007229_ihabafnf4,0.2291669815469311,13,0.38461538461538464
P_1781991024251_wo5f1dqaz,-0.9278328827209606,16,0.0
P_1781991037737_vqg572mer,-0.47589814349574244,14,0.14285714285714285
P_1781991050195_tk480862t,-0.011471440694636015,13,0.3076923076923077
P_1781991053063_f7gtfr6vc,0.4343351225252121,13,0.46153846153846156
P_1781991063971_fapslel3w,0.07424513157728618,15,0.3333333333333333
P_1781991064014_mr8t88pvg,-0.17691211014566854,13,0.23076923076923078
P_1781991065353_iq69qc4du,-0.5791689574363331,15,0.13333333333333333
P_1781991068066_il91k6a4q,0.0893968878382258,15,0.3333333333333333
P_1781991072675_fcd57klr0,0.6647866355321528,15,0.5333333333333333
P_1781991103592_xid0k1uhs,-0.89206491489473,13,0.0
P_1781991111368_pp2vq9ck1,0.36039733141881347,17,0.4117647058823529
P_1781991144210_0q2b6wfgp,0.18702991180769674,14,0.35714285714285715
P_1781991148506_urkn1g28b,0.1699867298227477,17,0.35294117647058826
P_1781991153175_jve2rv2mr,-0.7807663072998522,15,0.06666666666666667
P_1781991163550_avwrq45o4,0.7960995355908376,15,0.5333333333333333
P_1781991166590_by3ke9gre,-0.6048622800281914,13,0.07692307692307693
P_1781991176946_bz7b66g57,1.299129580857012,14,0.7142857142857143
P_1781991178040_fdyqb0u1u,-0.9101253103562686,14,0.0
P_1781991188016_01bkpej5b,-0.20710268693640665,13,0.23076923076923078
P_1781991211462_r8ov57vfp,-0.5819427800443334,16,0.125
P_1781991214113_ikb72kn96,0.09933770587112739,15,0.3333333333333333
P_1781991222122_jw1vxs69y,-0.4360726141386019,18,0.16666666666666666
P_1781991223876_5xadw7iz4,-0.36816278256378465,17,0.17647058823529413
P_1781991250381_wyt97x8id,-0.891988443109539,13,0.0
P_1781991260063_9fajbws6j,0.29479635068924864,17,0.4117647058823529
P_1781991260364_sq53whqlm,1.720233611968887,16,0.8125
P_1781991267654_slnob3guy,-0.6195745592362006,11,0.09090909090909091
P_1781991270132_039zue69m,0.9103793740039872,15,0.6
P_1781991291110_76zrkm724,0.28631691544581556,10,0.4
P_1781991308580_66pay1iof,-0.1417083674790568,13,0.23076923076923078
P_1781991326031_dlummsiij,-0.04870528741219049,14,0.2857142857142857
P_1781991336746_oss90vojz,-1.0047401048598283,14,0.0
P_1781991354295_wucim6wck,0.38053571186560997,15,0.4
P_1781991357874_lj3wssnp0,1.5873247202888274,15,0.8
P_1781991358044_ffqul7zmi,1.1509503148704348,17,0.6470588235294118
P_1781991363152_kfyrv835r,1.0736652267286702,14,0.6428571428571429
P_1781991365772_5n7qg1oyx,0.0741527186046188,15,0.3333333333333333
P_1781991403494_5vt9nmblm,0.7658093993484032,11,0.5454545454545454
P_1781991404631_jc5jssdbj,0.4933050117454418,16,0.4375
P_1781991407198_drt1382ct,0.43275984660890154,14,0.42857142857142855
P_1781991414375_nqmn2seyl,0.20720633838820157,14,0.35714285714285715
P_1781991417377_wowuz41c3,-0.7958007127018681,15,0.06666666666666667
P_1781991419322_ftkq926g5,0.5909520629325536,15,0.4666666666666667
P_1781991421313_kuj7xm7ji,-0.803806296321499,12,0.0
P_1781991426732_jb2lyueae,-0.9601019873575266,14,0.0
P_1781991437412_1qvv6kiy9,0.42262652327229033,14,0.42857142857142855
P_1781991443554_s1lj5ugdq,-0.22164025553970812,17,0.23529411764705882
P_1781991484283_8nr01au65,0.4882994171611994,14,0.42857142857142855
P_1781991499708_7yhnbneyp,-0.07398416002525132,14,0.2857142857142857
P_1781991538553_4w4l964wm,-0.9586468597776615,15,0.0
P_1781991541139_vf4okzwiz,-0.6369720087313911,12,0.08333333333333333
P_1781991546066_lv3162fsf,0.26776337898875807,16,0.375
P_1781991577414_d9h9svmzb,-0.9204706827068895,14,0.0
P_1781991585035_xnkyhck41,1.2015544445496755,13,0.6923076923076923
P_1781991587659_5ibdwjpuu,-0.154935127020415,10,0.2
P_1781991611282_vc4lf7x10,0.9456990793993622,15,0.6
P_1781991632240_t2w93yp0c,0.7405633353280145,15,0.5333333333333333
P_1781991633068_vpt4tjufj,0.4074853357693075,14,0.42857142857142855
P_1781991633784_kki1n6uq1,-0.053891804922481246,14,0.2857142857142857
P_1781991633910_71epl28si,0.4277146418964365,16,0.4375
P_1781991641572_yrlvo40ay,0.3671321101175966,14,0.42857142857142855
P_1781991647845_9hinr66tv,-0.12136265495139675,15,0.26666666666666666
P_1781991657612_37wnpcvea,-0.9935011620863744,15,0.0
P_1781991662753_0bu3wo39w,0.043892056512904065,13,0.3076923076923077
P_1781991667887_1bk4ibkz7,1.0887049638686945,14,0.6428571428571429
P_1781991720668_dc48y2g7p,-0.008427176223351429,14,0.2857142857142857
P_1781991723189_lg6nwg0gs,0.05203042656893375,16,0.3125
P_1781991738219_bjpe48gx2,0.9710371737497765,15,0.6
P_1781991774047_f4n1r0vs7,0.7203423736501262,11,0.5454545454545454
P_1781991782085_75kuqkpnm,-0.9833530741498596,15,0.0
P_1781991805351_ljwcdt0y3,-0.3827697051076271,15,0.2
P_1781991833996_jn3l9098x,-0.5420710712671689,16,0.125
P_1781991836142_kdf9sr9ag,-0.8186292347244123,12,0.0
P_1781991845116_ir6403g69,-0.6961072559251705,15,0.06666666666666667
P_1781991847586_680ij2xma,-0.9300675806866517,14,0.0
P_1781991851466_jswn76eoj,-0.8853602800532491,14,0.0
P_1781991876620_93ffpim34,-0.07716324440070887,11,0.2727272727272727
P_1781991880959_ngwjlofde,-0.18200620872272566,13,0.23076923076923078
P_1781991892720_evzxp256j,-0.5488795695426941,15,0.13333333333333333
P_1781991922010_41bds4d93,0.013661451074175046,11,0.2727272727272727
P_1781991936331_ufk36lblh,-0.28227882291937634,15,0.2
P_1781991943645_l4z7dwlxo,-0.7707069880790655,11,0.0
P_1781991958813_wt7oxxpne,-0.030799996480596503,15,0.26666666666666666
P_1781991959719_knlykffyc,-0.32235927205177817,15,0.2
P_1781991974321_r3oezwyca,0.01869343670589174,13,0.3076923076923077
P_1781991980667_xhocyyqre,0.42775313139440585,16,0.4375
P_1781991995313_z7a1u5r9g,0.5555921774665795,15,0.4666666666666667
P_1781992014266_mi5qplkpy,0.5101301754489453,13,0.46153846153846156
P_1781992024337_m8ow0sun5,0.11968870630669082,17,0.35294117647058826
P_1781992028048_3n5evvqvp,-0.5941223655626217,15,0.13333333333333333
P_1781992028898_pybf42u98,0.22412511314048023,13,0.38461538461538464
P_1781992036658_h13n1912b,0.0994047810771575,13,0.3076923076923077
P_1781992048665_kkaby145l,0.2375555241153116,16,0.375
P_1781992100540_whsjk7z9q,-0.690100302662977,9,0.0
P_1781992104665_eano8evvq,-0.5470000763108535,12,0.08333333333333333
P_1781992111939_49rjbne55,-0.15988157862871744,10,0.2
P_1781992156073_cn94ifqub,0.17688719475548587,12,0.3333333333333333
P_1781992166039_4ea9107f6,-0.8457999834724245,11,0.0
P_1781992179868_qcsbbxrh2,-0.12945913863646996,12,0.25
P_1781992192576_sg62aazuf,0.8835819982916019,14,0.5714285714285714
P_1781992220018_8qhuf2l43,0.8532255037878378,14,0.5714285714285714
